HumanOS backend listening on http://127.0.0.1:8787
External access uses http://<server-ip>:8787
SQLite database: D:\TUe\OneDrive - TU Eindhoven\Humanos\humanos-syy7\backend\data\humanos.db
[06/Aug/2026 18:39:19] "GET /api/health HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/auth/register HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "POST /api/auth/register HTTP/1.1" 201 -
[06/Aug/2026 18:39:19] "OPTIONS /api/health HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/health HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/profile?user_id=user_0bb947b06cc8 HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/profile?user_id=user_0bb947b06cc8 HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/tasks?user_id=user_0bb947b06cc8 HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/tasks?user_id=user_0bb947b06cc8 HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/plans/active?user_id=user_0bb947b06cc8&week_id=2026-08-03 HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/plans/active?user_id=user_0bb947b06cc8&week_id=2026-08-03 HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/weeks/status?user_id=user_0bb947b06cc8&week_id=2026-08-03 HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/weeks/status?user_id=user_0bb947b06cc8&week_id=2026-08-03 HTTP/1.1" 200 -
[06/Aug/2026 18:39:19] "OPTIONS /api/chat/turns?user_id=user_0bb947b06cc8&limit=20 HTTP/1.1" 204 -
[06/Aug/2026 18:39:19] "GET /api/chat/turns?user_id=user_0bb947b06cc8&limit=20 HTTP/1.1" 200 -
[06/Aug/2026 18:39:22] "OPTIONS /api/state-checkins HTTP/1.1" 204 -
[06/Aug/2026 18:39:22] "POST /api/state-checkins HTTP/1.1" 201 -
[06/Aug/2026 18:39:22] "OPTIONS /api/weekly-setup/reconcile HTTP/1.1" 204 -
[06/Aug/2026 18:39:22] "POST /api/weekly-setup/reconcile HTTP/1.1" 200 -
[06/Aug/2026 18:39:22] "OPTIONS /api/state-checkins HTTP/1.1" 204 -
[06/Aug/2026 18:39:22] "POST /api/state-checkins HTTP/1.1" 201 -
[06/Aug/2026 18:39:22] "OPTIONS /api/schedules/decide HTTP/1.1" 204 -
[06/Aug/2026 18:40:36] "POST /api/schedules/decide HTTP/1.1" 200 -
[06/Aug/2026 18:40:36] "OPTIONS /api/state-checkins HTTP/1.1" 204 -
[06/Aug/2026 18:40:36] "POST /api/state-checkins HTTP/1.1" 201 -
[06/Aug/2026 18:40:37] "OPTIONS /api/schedules/validate HTTP/1.1" 204 -
[06/Aug/2026 18:40:37] "POST /api/schedules/validate HTTP/1.1" 200 -
[06/Aug/2026 18:40:37] "OPTIONS /api/schedules/confirm HTTP/1.1" 204 -
[06/Aug/2026 18:40:37] "POST /api/schedules/confirm HTTP/1.1" 200 -
[06/Aug/2026 18:40:37] "OPTIONS /api/state-transitions HTTP/1.1" 204 -
[06/Aug/2026 18:40:37] "POST /api/state-transitions HTTP/1.1" 201 -
[06/Aug/2026 18:40:37] "OPTIONS /api/chat/turn HTTP/1.1" 204 -
[06/Aug/2026 18:40:40] "POST /api/chat/turn HTTP/1.1" 201 -
[06/Aug/2026 18:40:40] "OPTIONS /api/tasks/task_c8d0d926ebcd HTTP/1.1" 204 -
[06/Aug/2026 18:40:40] "PATCH /api/tasks/task_c8d0d926ebcd HTTP/1.1" 200 -
[06/Aug/2026 18:40:40] "OPTIONS /api/state-checkins HTTP/1.1" 204 -
[06/Aug/2026 18:40:40] "POST /api/state-checkins HTTP/1.1" 201 -
[06/Aug/2026 18:40:40] "OPTIONS /api/schedules/decide HTTP/1.1" 204 -
DeepSeek unavailable: TimeoutError: The read operation timed out
[06/Aug/2026 18:41:51] "POST /api/schedules/decide HTTP/1.1" 200 -
[06/Aug/2026 18:41:52] "OPTIONS /api/schedules/validate HTTP/1.1" 204 -
[06/Aug/2026 18:41:52] "POST /api/schedules/validate HTTP/1.1" 200 -
[06/Aug/2026 18:41:52] "OPTIONS /api/schedules/confirm HTTP/1.1" 204 -
[06/Aug/2026 18:41:52] "POST /api/schedules/confirm HTTP/1.1" 200 -
[06/Aug/2026 18:41:52] "OPTIONS /api/state-transitions HTTP/1.1" 204 -
[06/Aug/2026 18:41:52] "POST /api/state-transitions HTTP/1.1" 201 -
